Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,2.9524550894104695,-2.3364302138155965,1.2296115607608727,-1.175154896433014,3.113170612958402 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.9579942524717079,-2.046334170309513,1.2699242204421353,-1.076554863214028,3.107459256222685 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,2.9148156146620285,-2.350023847679284,1.1456500722117654,-1.322966931395058,3.096905571114954 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.874528583881949,-2.6545774737912888,1.0129004384591554,-1.5901401304355432,3.075815009610267 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.8298567406236936,-2.9597960152126205,0.8790373261451236,-1.8587670295743238,3.044962849013748 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7812269646646357,-3.265362800920709,0.7426727870794139,-2.126970482730826,3.007288868792869 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.750871536705074,-3.319195217688369,0.6968472030163753,-2.1881998437536938,2.9688913318010967 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7173685428905784,-3.3737946165246757,0.6536040984758529,-2.246021291640716,2.9330530513970305 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.684842485160641,-3.428240476075721,0.6098926790185146,-2.3037939125861159,2.899852639102446 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.6530975560309058,-3.48268705871948,0.5669467802669033,-2.361155854230333,2.8682687474000305 
